completion_rate,active_completion_rate,active_demand_share,velocity,balance_gini,price_index,acceptance,reciprocal_volume_share,launch5_completion,early30_completion,late30_completion,late30_active_completion,launch5_bottom_access,late30_bottom_access,launch5_price,late30_price,late30_capacity_pressure,conservation_error,coverage,mean_balance,top10_share,tau,recycle,tight_capacity,seed,experiment
0.4377457891222082,0.4377457891222082,1.0,0.14649062585818542,0.6046253584340817,0.7111951186491507,0.913510992165781,0.49190609373675737,0.6383594075727641,0.4539378646549292,0.4459217729556733,0.4459217729556733,0.26997623976428536,0.07863685437444139,0.9868867227787689,0.7111951186491507,0.6556823984273202,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2000,stock
0.48088284472188164,0.48088284472188164,1.0,0.15942186786517518,0.5589333924829756,0.7073392430729134,0.9103511261259196,0.4326997372894452,0.6526041158226642,0.49195072935568035,0.4865709365173965,0.4865709365173965,0.23012560972362187,0.07056962797458563,0.9871162050361658,0.7073392430729134,0.6595130698723567,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2001,stock
0.46374017499629244,0.46374017499629244,1.0,0.15432836238849165,0.5803742377776746,0.7120127374842219,0.9088503014117106,0.4118963863127598,0.6504176817408757,0.47461093471699267,0.4847601954880675,0.4847601954880675,0.2301324302738273,0.08142043648104763,0.9868584018515693,0.7120127374842219,0.664043300709938,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2002,stock
0.42468293406511903,0.42468293406511903,1.0,0.14024261850364725,0.6104943688634539,0.7258398217249347,0.9196510992603818,0.43808941669577367,0.6379184727876965,0.43496122430336215,0.4427628310288518,0.4427628310288518,0.23500945141212978,0.08379635172217018,0.986980042027066,0.7258398217249347,0.6570790878862964,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2003,stock
0.4233356874697989,0.4233356874697989,1.0,0.14323808991702758,0.617463867397998,0.7162694367432306,0.9066792383777736,0.42628852401439987,0.6237759870700963,0.43956461681852793,0.43041972400766404,0.43041972400766404,0.2298379668146814,0.0534002417969681,0.9869477962009979,0.7162694367432306,0.6560566480986754,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2008,stock
0.449227699357032,0.449227699357032,1.0,0.15010495447554423,0.60233170997233,0.7093605175756639,0.9177915187111249,0.4209920210578268,0.6476461873151751,0.46263254871543824,0.45572510170368336,0.45572510170368336,0.2514591345434971,0.0801602904275993,0.9872357853888547,0.7093605175756639,0.6582079968065025,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2009,stock
0.45673664334110853,0.45673664334110853,1.0,0.1529593235034207,0.586317318588691,0.7166974665745488,0.9130511688077821,0.4272859922178988,0.6559222658319112,0.4778407857525796,0.4624577274034389,0.4624577274034389,0.23548924068812171,0.06920972201485692,0.9872146647166234,0.7166974665745488,0.662735460024953,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2010,stock
0.4107712864672259,0.4107712864672259,1.0,0.13792421603850033,0.5818995636163911,0.7149594568736822,0.914540404209474,0.38149453329718985,0.6055982813926276,0.43206210383505467,0.42764896051719126,0.42764896051719126,0.18849765345693567,0.05015201504011755,0.9872038808744605,0.7149594568736822,0.6535763563085543,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2011,stock
0.42766827817032355,0.42766827817032355,1.0,0.14356583660663008,0.6316706014578035,0.6964648786894976,0.9111178616026898,0.4646086956521739,0.6227042319362617,0.4407548079026011,0.42984063400050965,0.42984063400050965,0.20619379261494583,0.06639343757146646,0.9869271513633144,0.6964648786894976,0.6550570980428834,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2012,stock
0.4331989794031727,0.4331989794031727,1.0,0.1438621655524921,0.6022418082262049,0.7216174541528968,0.9050814323340769,0.44029022620571917,0.6097132085962803,0.44419350675086877,0.441629414463408,0.441629414463408,0.2247393012891168,0.07458392438603306,0.9867567314341146,0.7216174541528968,0.6613316767410021,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2013,stock
0.4541635961680177,0.4541635961680177,1.0,0.1536723415922385,0.5939319655425228,0.7288662161369486,0.9064761677500807,0.43915300989777706,0.6733090310123553,0.49542727294531075,0.45287212318559844,0.45287212318559844,0.25682208932687,0.0789087061689744,0.9867427150168873,0.7288662161369486,0.6684899718609837,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2014,stock
0.4493783303730018,0.4493783303730018,1.0,0.15000389655903276,0.590971940393167,0.7229101547232683,0.9131711839075412,0.4430171277997365,0.6509616215581854,0.456049551859021,0.4659607529218424,0.4659607529218424,0.24166701000675514,0.07199810408879363,0.987027221966083,0.7229101547232683,0.6528468602877121,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2015,stock
0.463420945621234,0.463420945621234,1.0,0.15442463115525984,0.5438212376953226,0.7374221357307208,0.9023182356622846,0.46777281429483086,0.6240341259505513,0.47015302979204715,0.48782548372345924,0.48782548372345924,0.24197279328858273,0.10281795698233324,0.9868638231530384,0.7374221357307208,0.6662023658363957,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2004,stock
0.4513035105910235,0.4513035105910235,1.0,0.1506089795146136,0.5581390571365508,0.7217641578803351,0.9031515006840145,0.4219250020513662,0.6509413904959,0.48204033365857946,0.44955091196896435,0.44955091196896435,0.23545681771670474,0.06628695959944947,0.98664254863514,0.7217641578803351,0.6671410389405344,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2005,stock
